"Runed Titanium Rod",60619,"Runed Titanium Rod",,"INV_Rod_EnchantedEternium",0,"False",0,30000,0,0
"Turkey Feathers",61781,"Turkey Feathers",,"Achievement_WorldEvent_Thanksgiving",0,"False",0,3000,0,40
"Dirty Deeds (Rank 1)",14082,"Dirty Deeds","Rank 1","ability_rogue_dirtydeeds",0,"False",0,0,0,0
"Item - Shaman T9 Restoration Relic (Chain Heal)",67389,"Item - Shaman T9 Restoration Relic (Chain Heal)",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Demonfork (Rank 1)",16603,"Demonfork","Rank 1","Spell_Shadow_LifeDrain02",0,"False",0,0,0,20
"WGA Invis Portal",60943,"WGA Invis Portal",,"Spell_Arcane_Arcane02",0,"False",0,0,0,0
"Bear Form(Shapeshift)",18309,"Bear Form","Shapeshift","Ability_Racial_BearForm",0,"False",0,0,0,0
"Solid Sharpening Stone",9918,"Solid Sharpening Stone",,"Spell_Shadow_SealOfKings",0,"False",0,2000,0,0
"OCW Silvermoon Whisper to Controller 03",40208,"OCW Silvermoon Whisper to Controller 03",,"Trade_Engineering",0,"False",0,0,0,0
"Heavy Grinding Stone",3337,"Heavy Grinding Stone",,"Spell_Shadow_SealOfKings",0,"False",0,2000,0,0
"Obliterate Off-Hand",66198,"Obliterate Off-Hand",,"Spell_Deathknight_ClassIcon",0,"False",5,0,0,100
"Elemental Spirit Invisibility",8203,"Elemental Spirit Invisibility",,"Spell_Magic_LesserInvisibilty",0,"False",0,0,0,0
"Fel Energy Beam",33535,"Fel Energy Beam",,"Spell_Shadow_ConeOfSilence",0,"False",0,0,0,100
"Perfume Immune",68529,"Perfume Immune",,"INV_Potion_107",0,"False",0,0,0,20
"Gahz'ranka Slam",24326,"Gahz'ranka Slam",,"Ability_Devour",0,"False",0,0,0,10
"Beaming Earthsiege Mana",55337,"Beaming Earthsiege Mana",,"Spell_Holy_MagicalSentry",0,"False",0,0,0,0
"Ironforge Chain",8366,"Ironforge Chain",,"Spell_Shadow_SealOfKings",0,"False",0,3000,0,0
"Possess Demon",40309,"Possess Demon",,"Trade_Engineering",0,"False",0,5000,0,100
"QAEnchant Cloak +7 Resistances(QASpell)",36285,"QAEnchant Cloak +7 Resistances","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Scorpid Poison (Rank 2)",24584,"Scorpid Poison","Rank 2","Ability_PoisonSting",0,"False",0,0,0,100
"Lightning Bolt (Rank 4)",8246,"Lightning Bolt","Rank 4","Spell_Nature_Lightning",150,"False",0,3500,0,30
"Summon Dummy",59036,"Summon Dummy",,"Trade_Engineering",0,"False",0,4000,0,20
"Summon Thel'zan's Phylactery",49695,"Summon Thel'zan's Phylactery",,"Trade_Engineering",0,"False",0,0,0,0
"Thundercrash",25599,"Thundercrash",,"Spell_Nature_ThunderClap",0,"False",0,0,0,50000
"Hellfire - The Exorcism, Barada falters",39278,"Hellfire - The Exorcism, Barada falters",,"Trade_Engineering",0,"False",0,0,0,0
"Direct Hit!",47328,"Direct Hit!",,"Spell_Fire_Fire",0,"False",0,0,0,50000
"See Snivel Rustrocket Invis",71777,"See Snivel Rustrocket Invis",,"Trade_Engineering",0,"False",0,0,0,0
"Kiss of the Spider",28866,"Kiss of the Spider",,"INV_Trinket_Naxxramas04",0,"False",0,0,0,0
"Strength (Rank 7)",58448,"Strength","Rank 7","Spell_Nature_Strength",0,"False",0,0,0,30
"Ram - Trot",42992,"Ram - Trot",,"INV_Misc_Gem_Pearl_06",0,"False",0,0,0,0
"Summon Light's Vengeance III",70967,"Summon Light's Vengeance III",,"Trade_Engineering",0,"False",0,0,0,0
"Cosmetic - Explosion (Target)",60080,"Cosmetic - Explosion (Target)",,"Trade_Engineering",0,"False",0,0,0,0
"Fast Cast",50336,"Fast Cast",,"Spell_Fire_BurningSpeed",0,"False",0,0,0,0
"Advanced Mining",13838,"Advanced Mining",,"Trade_Engineering",0,"False",0,0,0,0
"Gut Rip",51275,"Gut Rip",,"Ability_GhoulFrenzy",0,"False",1,0,0,0
"Mana Shield (PT)",8373,"Mana Shield (PT)",,"Trade_Engineering",0,"False",0,0,0,0
"The Twin Blades of Azzinoth",41435,"The Twin Blades of Azzinoth",,"Spell_Shadow_Metamorphosis",0,"False",0,0,0,0
"Strength Decay",8016,"Strength Decay",,"Spell_Holy_HarmUndeadAura",0,"False",0,2000,0,0
"Headless Horseman - Maniacal Laugh, Maniacal, Delayed 8",43893,"Headless Horseman - Maniacal Laugh, Maniacal, Delayed 8",,"Trade_Engineering",0,"False",0,0,0,0
"Eradication (Rank 1)",47195,"Eradication","Rank 1","Ability_Warlock_Eradication",0,"False",0,0,0,0
"Cannibalize (Racial)",20577,"Cannibalize","Racial","Ability_Racial_Cannibalize",0,"False",0,0,0,5
"Ethereal Ring, Cannon Visual",40858,"Ethereal Ring, Cannon Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Cask of Aged Dalaran Red",61057,"Cask of Aged Dalaran Red",,"INV_Cask_01",0,"False",0,1000,0,5
"Viper Sting",31407,"Viper Sting",,"Ability_Hunter_AimedShot",270,"False",0,-999500,5,35
"Amplify Magic (Rank 5)",27397,"Amplify Magic","Rank 5","Spell_Holy_FlashHeal",0,"False",0,0,0,100
"Shadowy Stride",41632,"Shadowy Stride",,"Spell_Shadow_Cripple",0,"False",0,0,0,0
"Improved Soul Fire(Rank 2)",18120,"Improved Soul Fire","Rank 2","Spell_Fire_Fireball02",0,"False",0,0,0,0
"Repo",52265,"Repo",,"Trade_Engineering",0,"False",0,0,0,50
"Enchant Gloves - Riding Skill",13947,"Enchant Gloves - Riding Skill",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Muculent Fever Proc",14133,"Muculent Fever Proc",,"Spell_Shadow_Requiem",0,"False",0,0,0,0
"Dream Slip",71196,"Dream Slip",,"Spell_Arcane_PortalShattrath",0,"False",0,3000,0,0
"Noxious Stings",53296,"Noxious Stings","Rank 2","Ability_Hunter_PotentVenom",0,"False",0,0,0,0
"Blight Spill",52822,"Blight Spill",,"Trade_Engineering",0,"False",0,0,0,0
"Cocooned: Player On Quest",51598,"Cocooned: Player On Quest",,"Trade_Engineering",0,"False",0,0,0,50000
"Nass Kill Credit",51871,"Nass Kill Credit",,"Trade_Engineering",0,"False",0,0,0,50000
"Summon Spirit of Lo'Gosh",74475,"Summon Spirit of Lo'Gosh",,"Ability_Mount_WhiteDireWolf",0,"False",0,0,0,6
"Discerning Eye of the Beast(Rank 1)",59915,"Discerning Eye of the Beast","Rank 1","Spell_DeathKnight_Vendetta",0,"False",0,0,0,0
"Facing Channel",74508,"Facing Channel",,"Trade_Engineering",0,"False",0,0,0,50000
"Find Weakness (Rank 1)",51632,"Find Weakness","Rank 1","Ability_Rogue_FindWeakness",0,"False",0,0,0,0
"Really Strong Ogre Coffee Keg",40651,"Really Strong Ogre Coffee Keg",,"Spell_Shadow_ShadowWordDominate",0,"False",0,0,0,20
"Taunt Flag Targeting",51640,"Taunt Flag Targeting",,"INV_Shoulder_37",0,"False",0,0,0,50000
"Felscale Gloves",32462,"Felscale Gloves",,"Trade_LeatherWorking",0,"False",0,25000,0,0
"Shadowmourne Visual High",72523,"Shadowmourne Visual High",,"Spell_Nature_RavenForm",0,"False",0,0,0,0
"In the Hands of the Perverse: See Invisibility Quest 2",65314,"In the Hands of the Perverse: See Invisibility Quest 2",,"Trade_Engineering",0,"False",0,0,0,0
"Leeching Rot",70671,"Leeching Rot",,"Ability_Creature_Disease_02",0,"False",0,0,0,0
"Increase Spirit 15",55564,"Increase Spirit 15",,"Trade_Engineering",0,"False",0,0,0,0
"Ice Fishing",46935,"Ice Fishing",,"Trade_Engineering",0,"False",0,0,0,50000
"Throw Signal Powder",63829,"Throw Signal Powder",,"INV_Misc_Bag_10",0,"False",0,500,0,15
"Howling Screech",32651,"Howling Screech",,"Spell_Shadow_UnsummonBuilding",0,"False",0,0,0,0
"Black Dragonscale Breastplate",19085,"Black Dragonscale Breastplate",,"Trade_Engineering",0,"False",0,45000,0,0
"Drums of War(Rank 2)",12963,"Drums of War","Rank 2","Achievement_BG_winWSG_3-0",0,"False",0,0,0,0
"Hold Key",66119,"Hold Key",,"Trade_Engineering",0,"False",0,0,0,0
"Video AE Emote Stand (VideoProduction Spell)",35116,"Video AE Emote Stand","VideoProduction Spell","Trade_Engineering",0,"False",0,0,0,50000
"Test of Strength 4",62025,"Test of Strength 4",,"Spell_Nature_Strength",0,"False",0,0,0,0
"Elendilad Summon Script",62815,"Elendilad Summon Script",,"Trade_Engineering",0,"False",0,0,0,50000
"Create Eye of Haramad",39830,"Create Eye of Haramad",,"Trade_Engineering",0,"False",0,0,0,50000
"Dark Blast",28458,"Dark Blast",,"Spell_Misc_ConjureManaJewel",0,"False",0,0,0,0
"Throw Boulder, Phase 2",63719,"Throw Boulder, Phase 2",,"Trade_Engineering",0,"False",0,0,0,50000
"Tag: Bubbles",22429,"Tag: Bubbles",,"Ability_Hunter_SniperShot",0,"False",0,0,0,50000
"Raze Attack",12347,"Raze Attack",,"Trade_Engineering",0,"False",0,0,0,10
"Fierce Lightning Spawner",51169,"Fierce Lightning Spawner",,"Trade_Engineering",0,"False",0,0,0,0
"Master Healer (Rank 1)",14904,"Master Healer","Rank 1","Spell_Holy_HealingAura",0,"False",0,0,0,0
"Gossip NPC Appearance - All, Argent Raid Spectator, Crusader",66603,"Gossip NPC Appearance - All, Argent Raid Spectator, Crusader",,"INV_Misc_Beer_01",0,"False",0,0,0,0
"Ashen Fire",38043,"Ashen Fire",,"Spell_Fire_Immolation",0,"False",0,0,0,0
"Satchel of Cenarius",27725,"Satchel of Cenarius",,"Ability_Ensnare",0,"False",0,50000,0,0
"Increased Speed",62471,"Increased Speed",,"ability_vehicle_powertowheels",25,"False",3,0,0,10
"Mystery of the Infinite: Script Effect Player Cast Mirror Image",49686,"Mystery of the Infinite: Script Effect Player Cast Mirror Image",,"Trade_Engineering",0,"False",0,0,0,100
"Create Blood-filled Leech",68291,"Create Blood-filled Leech",,"Trade_Engineering",0,"False",0,0,0,50000
"Increased Area",23549,"Increased Area",,"Trade_Engineering",0,"False",0,0,0,0
"BOTM - Woodland Brew - Squirrel Hate",49764,"BOTM - Woodland Brew - Squirrel Hate",,"Trade_Engineering",0,"False",0,0,0,100
"Steam Fury Prayer Kill Credit",71720,"Steam Fury Prayer Kill Credit",,"Trade_Engineering",0,"False",0,0,0,50000
"Spirit of Competition: Winner (Effect)",48057,"Spirit of Competition: Winner (Effect)",,"Trade_Engineering",0,"False",0,0,0,100
"Spring Fling",61875,"Spring Fling",,"Trade_Engineering",0,"False",0,0,0,0
"Heavy Jade Ring",36524,"Heavy Jade Ring",,"Trade_Engineering",0,"False",0,12500,0,0
"Apprentice Skinner",8615,"Apprentice Skinner",,"INV_Misc_Pelt_Wolf_01",0,"False",0,0,0,100
"Might of Ragnaros",21154,"Might of Ragnaros",,"Spell_Fire_SelfDestruct",0,"False",0,500,0,100
"Lightning Fury",37681,"Lightning Fury",,"Spell_Nature_CallStorm",0,"False",0,0,0,0
"[DND] Argent Raid - Spectator - Force Response - Cheer",66385,"[DND] Argent Raid - Spectator - Force Response - Cheer",,"Trade_Engineering",0,"False",0,0,0,1000
"Soothing Kiss (Rank 2)",20404,"Soothing Kiss","Rank 2","Spell_Shadow_SoothingKiss",0,"False",0,3000,0,100
"Cogspinner Goggles",30316,"Cogspinner Goggles",,"Trade_Engineering",0,"False",0,50000,0,0
"Teleport: Undercity",3563,"Teleport: Undercity",,"Spell_Arcane_TeleportUnderCity",0,"False",0,10000,0,0
"Hawk Owl",10706,"Hawk Owl",,"Ability_EyeOfTheOwl",0,"False",0,0,0,0
"Summon Twisted Visage (Phase 5)",57504,"Summon Twisted Visage (Phase 5)",,"Spell_Shadow_PainAndSuffering",0,"False",0,0,0,0
"Large Ooze Combine",69552,"Large Ooze Combine",,"Trade_Engineering",0,"False",0,0,0,0
"Tribal Leatherworking",10661,"Tribal Leatherworking",,"Trade_LeatherWorking",0,"False",0,0,0,100
"Infernal Oversoul's Wrath",37281,"Infernal Oversoul's Wrath",,"Trade_Engineering",0,"False",0,0,0,0
"Enchanted Thorium Helm",16742,"Enchanted Thorium Helm",,"Spell_Shadow_SealOfKings",0,"False",0,45000,0,0
"See Cloaked Alliance Peeps",60462,"See Cloaked Alliance Peeps",,"Trade_Engineering",0,"False",0,0,0,100
"QAEnchant Weapon Battlemaster (QASpell)",35792,"QAEnchant Weapon Battlemaster","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Wild Mine Cart Ride: Quest Accept",73759,"Wild Mine Cart Ride: Quest Accept",,"trade_engineering",0,"False",0,100,0,100
"Swift Yellow Mechanostrider",23222,"Swift Yellow Mechanostrider",,"Ability_Mount_MechaStrider",0,"False",0,1500,0,0
"Gilneas - Tal'doren - Summon Greymane",72776,"Gilneas - Tal'doren - Summon Greymane",,"Trade_Engineering",0,"False",0,0,0,100
"Demonic Brutality",18707,"Demonic Brutality","Rank 3","Spell_Shadow_SummonVoidWalker",0,"False",0,0,0,0
"Rizzle's Frost Grenade",40525,"Rizzle's Frost Grenade",,"Spell_Frost_FrostNova",0,"False",0,0,0,50000
"Purge the Spark Plugs",62416,"Purge the Spark Plugs",,"INV_Misc_EngGizmos_12",0,"False",0,0,0,0
"Overpower (Rank 4)",65924,"Overpower","Rank 4","Ability_MeleeDamage",0,"False",1,0,0,0
"Summon Frost Burst Bunny",66746,"Summon Frost Burst Bunny",,"Trade_Engineering",0,"False",0,0,0,0
"Hellscream's Warsong",73818,"Hellscream's Warsong",,"Spell_Fire_Incinerate",0,"False",0,0,0,0
"Krick Kill Credit",71308,"Krick Kill Credit",,"Trade_Engineering",0,"False",0,0,0,0
"Fan of Blades",39954,"Fan of Blades",,"INV_WEAPON_HAND_08",0,"False",0,2000,0,20
"Glyph of Howl of Terror",56217,"Glyph of Howl of Terror",,"Spell_Shadow_DeathScream",0,"False",0,0,0,0
"Uber Heal Over Time",1908,"Uber Heal Over Time",,"Spell_Holy_HolyProtection",0,"False",0,0,0,100
"Summon Images",747,"Summon Images",,"Trade_Engineering",0,"False",0,0,0,0
"Brutallus Death Cloud",45212,"Brutallus Death Cloud",,"Trade_Engineering",0,"False",0,0,0,0
"Blast Wave (Rank 1)",1831,"Blast Wave","Rank 1","Spell_Holy_Excorcism_02",0,"False",0,0,0,100
"Titanic Storm",64172,"Titanic Storm",,"Spell_Shaman_StaticShock",0,"False",0,0,0,50000
"Pursuit(Special Ability)",30151,"Pursuit","Special Ability","Ability_Rogue_Sprint",0,"False",0,0,8,25
"Item - Death Knight T8 DPS Relic",64962,"Item - Death Knight T8 DPS Relic",,"Spell_Nature_MagicImmunity",0,"False",0,0,0,0
"Improved Corruption (Rank 1)",17810,"Improved Corruption","Rank 1","Spell_Shadow_AbominationExplosion",0,"False",0,0,0,0
"Rescue Krennan",68228,"Rescue Krennan",,"Trade_Engineering",0,"False",0,0,0,30
"Aura of Frost",23186,"Aura of Frost",,"Spell_Frost_ChillingArmor",0,"False",0,0,0,0
"Necrotic Plague",73914,"Necrotic Plague",,"Ability_Creature_Disease_02",0,"False",0,0,0,50000
"Recruit",37795,"Recruit",,"Achievement_Arena_2v2_2",0,"False",0,0,0,0
"Teleport to Azshara Tower",12509,"Teleport to Azshara Tower",,"Spell_Nature_AstralRecalGroup",0,"False",0,1000,0,30
"Summon Tournament Argent Grypon",66413,"Summon Tournament Argent Grypon",,"Trade_Engineering",0,"False",0,0,0,0
"Hide (Rank 2)",67340,"Hide","Rank 2","Ability_Stealth",0,"False",0,0,0,0
"Sacred Duty(Rank 1)",53709,"Sacred Duty","Rank 1","Spell_Holy_DivineIntervention",0,"False",0,0,0,0
"Catapult Range Test",49832,"Catapult Range Test",,"Spell_Deathknight_UnholyPresence",0,"False",0,0,10,70
"Plague Geyser",45663,"Plague Geyser",,"Spell_Shadow_Fumble",0,"False",0,0,0,100
"Free Action Potion",6624,"Free Action Potion",,"Trade_Engineering",0,"False",0,3000,0,0
"Summon Exarch's Elekk (Summon)",73629,"Summon Exarch's Elekk","Summon","Spell_Nature_Swiftness",0,"False",0,1500,0,0
"Mantle of the Timbermaw",23663,"Mantle of the Timbermaw",,"Ability_Ensnare",0,"False",0,45000,0,0
"Flarecore Robe",23666,"Flarecore Robe",,"Ability_Ensnare",0,"False",0,50000,0,0
"Increased Intellect 16",14406,"Increased Intellect 16",,"Trade_Engineering",0,"False",0,0,0,0
"Sleeping Giants: Awakening Rod Effect",44261,"Sleeping Giants: Awakening Rod Effect",,"INV_Wand_19",0,"False",0,0,0,10
"Plague Mind",3429,"Plague Mind",,"Spell_Shadow_CallofBone",0,"False",0,4000,0,30
"Inducing Vision",4981,"Inducing Vision",,"Spell_Shadow_LifeDrain",0,"False",0,30000,0,0
"Warrior's Will",52309,"Warrior's Will",,"Ability_Warrior_RallyingCry",0,"False",0,0,0,0
"Improved Enrage(Rank 2)",17081,"Improved Enrage","Rank 2","Ability_Druid_Enrage",0,"False",0,0,0,0
"Deadly Pyrestone",39738,"Deadly Pyrestone",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Lifeblood(Rank 8)",74497,"Lifeblood","Rank 8","Spell_Nature_WispSplodeGreen",0,"False",0,0,0,0
"Blood of the Fallen Cultist",60506,"Blood of the Fallen Cultist","Level 6","Spell_Shadow_Charm",0,"False",0,0,0,50000
"Icetip Poison",57617,"Icetip Poison",,"Spell_Nature_CorrosiveBreath",0,"False",0,0,0,40
"Titanium Shield Spike",56353,"Titanium Shield Spike",,"Trade_Engineering",0,"False",0,3000,0,0
"Increase Nature Dam 20",9360,"Increase Nature Dam 20",,"Trade_Engineering",0,"False",0,0,0,0
"Surestrike Goggles v3.0",46113,"Surestrike Goggles v3.0",,"Trade_Engineering",0,"False",0,50000,0,0
"Weak Alcohol",42254,"Weak Alcohol",,"INV_Drink_09",0,"False",0,0,0,0
"Increase Spell Dam 54",34040,"Increase Spell Dam 54",,"Trade_Engineering",0,"False",0,0,0,0
"Devilsaur Fury",24352,"Devilsaur Fury",,"Ability_Hunter_Pet_Raptor",0,"False",0,0,0,0
"Protector of the Pack (Rank 2)",57876,"Protector of the Pack","Rank 2","Ability_Druid_ChallangingRoar",0,"False",0,0,0,0
"Soul Cannon",41291,"Soul Cannon",,"Spell_Shadow_ConeOfSilence",0,"False",0,0,0,60
"Naxxramas Deathcharger",29059,"Naxxramas Deathcharger",,"Ability_Mount_Undeadhorse",0,"False",0,1500,0,0
"Juju Escape",16321,"Juju Escape",,"INV_Misc_MonsterScales_17",0,"False",0,0,0,20
"Create Extra-Dimensional Ghost Revealer",27754,"Create Extra-Dimensional Ghost Revealer",,"Trade_Engineering",0,"False",0,0,0,50000
"Pain and Suffering(Rank 2)",47581,"Pain and Suffering","Rank 2","Spell_Shadow_PainAndSuffering",0,"False",0,0,0,0
"Summon Swabbin' Mops and Buckets(Rank 1)",44433,"Summon Swabbin' Mops and Buckets","Rank 1","INV_Drink_19",0,"False",0,3000,0,0
"Heavy Netherweave Net",31368,"Heavy Netherweave Net",,"INV_Misc_Net_01",0,"False",0,0,0,35
"Sword and Board (Rank 1)",46951,"Sword and Board","Rank 1","Ability_Warrior_SwordandBoard",0,"False",0,0,0,0
"Swift Hand of Justice(Rank 1)",59906,"Swift Hand of Justice","Rank 1","Spell_DeathKnight_Vendetta",0,"False",0,0,0,0
"Create Coagulated Rot",19029,"Create Coagulated Rot",,"Trade_Engineering",0,"False",0,5000,0,0
"Love Struck",34585,"Love Struck",,"Spell_Holy_AuraMastery",0,"False",0,0,0,0
"The Exorcism Lightning Cloud Bunny Visual",39380,"The Exorcism Lightning Cloud Bunny Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Grizzly Hills - Pit Fighting Spectator - Say",54377,"Grizzly Hills - Pit Fighting Spectator - Say",,"Trade_Engineering",0,"False",0,0,0,0
"Ahune Spank Knockback and Snow",46433,"Ahune Spank Knockback and Snow",,"Trade_Engineering",0,"False",0,0,0,50000
"Locate Mistwhisper Quest Complete",54056,"Locate Mistwhisper Quest Complete",,"Trade_Engineering",0,"False",0,0,0,0
"Naz'anak Screen Filter",59533,"Naz'anak Screen Filter",,"Trade_Engineering",0,"False",0,0,0,0
"Recipe: Cauldron of Major Fire Protection",41504,"Recipe: Cauldron of Major Fire Protection",,"Trade_Alchemy",0,"False",0,3000,0,100
"Player On Tournament Flying Mount",66475,"Player On Tournament Flying Mount",,"inv_belt_06",0,"False",0,0,0,45
"Flameblade(Rank 1)",7806,"Flameblade","Rank 1","Spell_Fire_FlameBlades",75,"False",0,0,0,30
"Regrowth Bonus",37313,"Regrowth Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"QAEnchant Gloves +20 Fire Damage (QASpell)",27109,"QAEnchant Gloves +20 Fire Damage","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Minion Despawn Control Aura",45955,"Minion Despawn Control Aura",,"Trade_Engineering",0,"False",0,0,0,0
"Zul'Aman Object Visual",45222,"Zul'Aman Object Visual",,"Spell_Shadow_ChillTouch",0,"False",0,500,0,5
"Ruby Pendant of Fire",26883,"Ruby Pendant of Fire",,"Trade_Engineering",0,"False",0,25000,0,0
"Item - Mage T10 2P Bonus",70752,"Item - Mage T10 2P Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"Improved Mend Pet(Rank 1)",19572,"Improved Mend Pet","Rank 1","Ability_Hunter_MendPet",0,"False",0,0,0,0
"Enchant Boots - Lesser Stamina",13644,"Enchant Boots - Lesser Stamina",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Teach Summon Wolpertinger(Summon)",54688,"Teach Summon Wolpertinger","Summon","INV_Drink_13",0,"False",0,0,0,50000
"Gossip NPC Periodic - Talk",33208,"Gossip NPC Periodic - Talk",,"Trade_Engineering",0,"False",0,0,0,0
"Ebon Netherscale Breastplate",35575,"Ebon Netherscale Breastplate",,"Trade_LeatherWorking",0,"False",0,50000,0,0
"Dream Cloud",70876,"Dream Cloud",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Increased Nature Resist 60",57700,"Increased Nature Resist 60",,"Trade_Engineering",0,"False",0,0,0,0
"Teleport: Shattrath",46149,"Teleport: Shattrath",,"Spell_Arcane_TeleportShattrath",0,"False",0,10000,0,0
"Spell Power (Rank 2)",35581,"Spell Power","Rank 2","Spell_Arcane_ArcaneTorrent",0,"False",0,0,0,0
"Teach Summon Imp (Summon)",7763,"Teach Summon Imp","Summon","Spell_Shadow_SummonImp",0,"False",0,0,0,50000
"Destructive Pulse",48733,"Destructive Pulse",,"Spell_Fire_FlameShock",0,"False",0,1000,0,0
"Long Silken Cloak",3861,"Long Silken Cloak",,"Ability_Ensnare",0,"False",0,25000,0,0
"Shadow and Flame(Rank 1)",17793,"Shadow and Flame","Rank 1","Spell_Shadow_ShadowandFlame",0,"False",0,0,0,0
"Weak Troll's Blood Elixir",3219,"Weak Troll's Blood Elixir",,"INV_Potion_79",0,"False",4,0,0,0
"Spawn Lasher Seed",71334,"Spawn Lasher Seed",,"Trade_Engineering",0,"False",0,0,0,10
"Greater Invis",69918,"Greater Invis",,"Spell_Nature_Invisibilty",0,"False",0,0,0,0
"Gossip NPC Appearance - Gnome Male, Christmas",33448,"Gossip NPC Appearance - Gnome Male, Christmas",,"Spell_Frost_FrostShock",0,"False",0,0,0,0
"Furious Attacks(Rank 1)",46910,"Furious Attacks","Rank 1","Ability_Warrior_FuriousResolve",0,"False",0,0,0,0
"Embossed Leather Gloves",3756,"Embossed Leather Gloves",,"Trade_LeatherWorking",0,"False",0,3000,0,0
"Increase Fire Dam 50",17884,"Increase Fire Dam 50",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Lurid",47276,"Summon Lurid",,"Trade_Engineering",0,"False",0,0,0,0
"Lightning to Cloud",51172,"Lightning to Cloud",,"Trade_Engineering",0,"False",0,0,0,50
"Gan'jo's Resurrection (Rank 7)",51035,"Gan'jo's Resurrection","Rank 7","Spell_Holy_Resurrection",0,"False",0,2000,0,30
"Lifeblood Siphon",54191,"Lifeblood Siphon",,"INV_Misc_Gem_Bloodstone_02",0,"False",0,0,0,20
